,0,1,2,3,4
ácidosnuclear,ácidos,nuclear,8.0,3,2
ácidosfita,ácidos,fita,9.0,2,2
ácidosserpentina,ácidos,serpentina,10.0,2,2
ácidosnucleotídeo,ácidos,nucleotídeo,11.0,3,2
ácidosfrágil,ácidos,frágil,12.0,2,2
ácidoshidrogênio,ácidos,hidrogênio,13.0,2,2
ácidostransmissãar,ácidos,transmissãar,14.0,2,2
ácidoshereditário,ácidos,hereditário,15.0,3,2
ácidosdescendente,ácidos,descendente,16.0,2,2
ácidoscromossomo,ácidos,cromossomo,18.0,5,2
ácidosgene,ácidos,gene,21.0,7,2
ácidosmãe,ácidos,mãe,24.0,3,2
ácidosmitocondrial,ácidos,mitocondrial,25.0,3,2
ácidoscelular,ácidos,celular,26.0,2,2
ácidosherdar,ácidos,herdar,28.0,2,2
ácidosherança,ácidos,herança,30.0,2,2
ácidosgenoma,ácidos,genoma,31.0,3,2
ácidosgenético,ácidos,genético,37.0,5,2
ácidosmolecular,ácidos,molecular,38.0,2,2
ácidosbase,ácidos,base,43.0,3,2
ácidostécnico,ácidos,técnico,20.25,4,4
ácidosmaneira,ácidos,maneira,48.0,2,2
ácidosalto,ácidos,alto,50.0,2,2
ácidosbaixo,ácidos,baixo,52.0,2,2
ácidosdescartar,ácidos,descartar,54.0,2,2
célulamolécula,célula,molécula,4.0,2,2
célulanuclear,célula,nuclear,7.0,3,2
célulafita,célula,fita,8.0,2,2
célulaserpentina,célula,serpentina,9.0,2,2
célulanucleotídeo,célula,nucleotídeo,10.0,3,2
célulafrágil,célula,frágil,11.0,2,2
célulahidrogênio,célula,hidrogênio,12.0,2,2
célulatransmissãar,célula,transmissãar,13.0,2,2
célulahereditário,célula,hereditário,14.0,3,2
céluladescendente,célula,descendente,15.0,2,2
célulacromossomo,célula,cromossomo,17.0,5,2
célulaespécie,célula,espécie,18.0,3,2
célulagene,célula,gene,20.0,7,2
célulamãe,célula,mãe,23.0,3,2
célulacelular,célula,celular,25.0,2,2
célulaherança,célula,herança,29.0,2,2
célulamolecular,célula,molecular,37.0,2,2
célulabase,célula,base,12.0,9,4
célulatécnico,célula,técnico,7.578125,8,8
célulamaneira,célula,maneira,68.0,4,4
célulabaixo,célula,baixo,5.0625,6,6
céluladescartar,célula,descartar,26.75,4,4
corponúcleo,corpo,núcleo,1.0,3,2
corpoparte,corpo,parte,12.3125,7,6
corpomolécula,corpo,molécula,2.0,3,2
corponuclear,corpo,nuclear,1.0,8,4
corpofita,corpo,fita,2.0,5,4
corposerpentina,corpo,serpentina,3.0,5,4
corponucleotídeo,corpo,nucleotídeo,4.0,8,4
corpofrágil,corpo,frágil,5.0,5,4
corpohidrogênio,corpo,hidrogênio,6.0,5,4
corpotransmissãar,corpo,transmissãar,7.0,5,4
corpohereditário,corpo,hereditário,8.0,8,4
corpodescendente,corpo,descendente,9.0,5,4
corpocromossomo,corpo,cromossomo,11.0,14,4
corpoespécie,corpo,espécie,15.75,10,6
corpogene,corpo,gene,14.0,20,4
corpomãe,corpo,mãe,17.0,8,4
corpomitocondrial,corpo,mitocondrial,18.0,8,4
corpocelular,corpo,celular,19.0,5,4
corpoherdar,corpo,herdar,21.0,5,4
corpoherança,corpo,herança,23.0,5,4
corpogenoma,corpo,genoma,24.0,8,4
corpogenético,corpo,genético,30.0,14,4
corpomolecular,corpo,molecular,31.0,5,4
corpomeio,corpo,meio,32.0,5,4
corpobase,corpo,base,36.0,8,4
corpotécnico,corpo,técnico,38.0,5,4
corpomaneira,corpo,maneira,41.0,5,4
corpoalto,corpo,alto,12.25,7,6
corpobaixo,corpo,baixo,45.0,5,4
corpodescartar,corpo,descartar,47.0,5,4
núcleomolécula,núcleo,molécula,2.0,2,2
núcleoproteína,núcleo,proteína,3.0,2,2
núcleonuclear,núcleo,nuclear,5.0,3,2
núcleofita,núcleo,fita,6.0,2,2
núcleoserpentina,núcleo,serpentina,7.0,2,2
núcleonucleotídeo,núcleo,nucleotídeo,8.0,3,2
núcleofrágil,núcleo,frágil,9.0,2,2
núcleohidrogênio,núcleo,hidrogênio,10.0,2,2
núcleotransmissãar,núcleo,transmissãar,11.0,2,2
núcleohereditário,núcleo,hereditário,12.0,3,2
núcleodescendente,núcleo,descendente,13.0,2,2
núcleocromossomo,núcleo,cromossomo,15.0,5,2
núcleoespécie,núcleo,espécie,16.0,3,2
núcleogene,núcleo,gene,18.0,7,2
núcleomãe,núcleo,mãe,21.0,3,2
núcleocelular,núcleo,celular,23.0,2,2
núcleoherança,núcleo,herança,27.0,2,2
núcleomolecular,núcleo,molecular,35.0,2,2
núcleomaneira,núcleo,maneira,45.0,2,2
núcleodescartar,núcleo,descartar,51.0,2,2
partemolécula,parte,molécula,1.0,2,2
partenuclear,parte,nuclear,4.0,3,2
partefita,parte,fita,5.0,2,2
parteserpentina,parte,serpentina,6.0,2,2
partenucleotídeo,parte,nucleotídeo,7.0,3,2
partefrágil,parte,frágil,8.0,2,2
partehidrogênio,parte,hidrogênio,9.0,2,2
partetransmissãar,parte,transmissãar,10.0,2,2
partehereditário,parte,hereditário,11.0,3,2
partedescendente,parte,descendente,39.75,4,4
partecromossomo,parte,cromossomo,14.0,5,2
partegene,parte,gene,17.0,7,2
partecelular,parte,celular,22.0,2,2
parteherança,parte,herança,26.0,2,2
partemolecular,parte,molecular,34.0,2,2
partedescartar,parte,descartar,50.0,2,2
moléculaproteína,molécula,proteína,1.0,2,2
moléculanuclear,molécula,nuclear,3.0,3,2
moléculafita,molécula,fita,4.0,2,2
moléculaserpentina,molécula,serpentina,5.0,2,2
moléculanucleotídeo,molécula,nucleotídeo,6.0,3,2
moléculafrágil,molécula,frágil,7.0,2,2
moléculahidrogênio,molécula,hidrogênio,8.0,2,2
moléculatransmissãar,molécula,transmissãar,9.0,2,2
moléculahereditário,molécula,hereditário,10.0,3,2
moléculadescendente,molécula,descendente,11.0,2,2
moléculacromossomo,molécula,cromossomo,13.0,5,2
moléculaespécie,molécula,espécie,14.0,3,2
moléculagene,molécula,gene,16.0,7,2
moléculamãe,molécula,mãe,19.0,3,2
moléculamitocondrial,molécula,mitocondrial,20.0,3,2
moléculacelular,molécula,celular,21.0,2,2
moléculaherdar,molécula,herdar,23.0,2,2
moléculaherança,molécula,herança,25.0,2,2
moléculagenoma,molécula,genoma,26.0,3,2
moléculagenético,molécula,genético,32.0,5,2
moléculamolecular,molécula,molecular,33.0,2,2
moléculameio,molécula,meio,34.0,2,2
moléculabase,molécula,base,38.0,3,2
moléculatécnico,molécula,técnico,40.0,2,2
moléculamaneira,molécula,maneira,43.0,2,2
moléculaanimal,molécula,animal,44.0,3,2
moléculaalto,molécula,alto,45.0,2,2
moléculabaixo,molécula,baixo,47.0,2,2
moléculadescartar,molécula,descartar,49.0,2,2
proteínanuclear,proteína,nuclear,2.0,3,2
proteínaserpentina,proteína,serpentina,4.0,2,2
proteínanucleotídeo,proteína,nucleotídeo,5.0,3,2
proteínafrágil,proteína,frágil,6.0,2,2
proteínahidrogênio,proteína,hidrogênio,7.0,2,2
proteínatransmissãar,proteína,transmissãar,8.0,2,2
proteínahereditário,proteína,hereditário,9.0,3,2
proteínacromossomo,proteína,cromossomo,12.0,5,2
proteínagene,proteína,gene,15.0,7,2
proteínamitocondrial,proteína,mitocondrial,19.0,3,2
proteínacelular,proteína,celular,20.0,2,2
proteínaherdar,proteína,herdar,22.0,2,2
proteínaherança,proteína,herança,24.0,2,2
proteínamolecular,proteína,molecular,32.0,2,2
proteínadescartar,proteína,descartar,48.0,2,2
nuclearfita,nuclear,fita,1.0,3,2
nuclearserpentina,nuclear,serpentina,2.0,3,2
nuclearnucleotídeo,nuclear,nucleotídeo,3.0,4,2
nuclearfrágil,nuclear,frágil,4.0,3,2
nuclearhidrogênio,nuclear,hidrogênio,4.0,3,2
nucleartransmissãar,nuclear,transmissãar,3.0,3,2
nuclearhereditário,nuclear,hereditário,2.0,4,2
nucleardescendente,nuclear,descendente,1.0,3,2
nuclearcromossomo,nuclear,cromossomo,1.0,14,4
nuclearespécie,nuclear,espécie,2.0,8,4
nucleargene,nuclear,gene,4.0,20,4
nuclearmãe,nuclear,mãe,7.0,8,4
nuclearmitocondrial,nuclear,mitocondrial,8.0,8,4
nuclearcelular,nuclear,celular,9.0,5,4
nuclearherdar,nuclear,herdar,11.0,5,4
nuclearherança,nuclear,herança,13.0,5,4
nucleargenoma,nuclear,genoma,14.0,8,4
nucleargenético,nuclear,genético,20.0,14,4
nuclearmolecular,nuclear,molecular,21.0,5,4
nuclearmeio,nuclear,meio,22.0,5,4
nuclearbase,nuclear,base,26.0,8,4
nucleartécnico,nuclear,técnico,28.0,5,4
nuclearmaneira,nuclear,maneira,31.0,5,4
nuclearanimal,nuclear,animal,32.0,8,4
nuclearalto,nuclear,alto,33.0,5,4
nuclearbaixo,nuclear,baixo,35.0,5,4
nucleardescartar,nuclear,descartar,37.0,5,4
fitaserpentina,fita,serpentina,1.0,2,2
fitanucleotídeo,fita,nucleotídeo,2.0,3,2
fitafrágil,fita,frágil,3.0,2,2
fitahidrogênio,fita,hidrogênio,4.0,2,2
fitatransmissãar,fita,transmissãar,5.0,2,2
fitahereditário,fita,hereditário,6.0,3,2
fitadescendente,fita,descendente,7.0,2,2
fitacromossomo,fita,cromossomo,9.0,5,2
fitaespécie,fita,espécie,10.0,3,2
fitagene,fita,gene,12.0,7,2
fitamãe,fita,mãe,15.0,3,2
fitamitocondrial,fita,mitocondrial,16.0,3,2
fitacelular,fita,celular,17.0,2,2
fitaherdar,fita,herdar,19.0,2,2
fitaherança,fita,herança,21.0,2,2
fitagenoma,fita,genoma,22.0,3,2
fitagenético,fita,genético,28.0,5,2
fitamolecular,fita,molecular,29.0,2,2
fitameio,fita,meio,30.0,2,2
fitabase,fita,base,34.0,3,2
fitatécnico,fita,técnico,36.0,2,2
fitamaneira,fita,maneira,39.0,2,2
fitaalto,fita,alto,41.0,2,2
fitabaixo,fita,baixo,43.0,2,2
fitadescartar,fita,descartar,45.0,2,2
serpentinanucleotídeo,serpentina,nucleotídeo,1.0,3,2
serpentinafrágil,serpentina,frágil,2.0,2,2
serpentinahidrogênio,serpentina,hidrogênio,3.0,2,2
serpentinatransmissãar,serpentina,transmissãar,4.0,2,2
serpentinahereditário,serpentina,hereditário,5.0,3,2
serpentinadescendente,serpentina,descendente,6.0,2,2
serpentinacromossomo,serpentina,cromossomo,8.0,5,2
serpentinaespécie,serpentina,espécie,9.0,3,2
serpentinagene,serpentina,gene,11.0,7,2
serpentinamãe,serpentina,mãe,14.0,3,2
serpentinamitocondrial,serpentina,mitocondrial,15.0,3,2
serpentinacelular,serpentina,celular,16.0,2,2
serpentinaherdar,serpentina,herdar,18.0,2,2
serpentinaherança,serpentina,herança,20.0,2,2
serpentinagenoma,serpentina,genoma,21.0,3,2
serpentinagenético,serpentina,genético,27.0,5,2
serpentinamolecular,serpentina,molecular,28.0,2,2
serpentinameio,serpentina,meio,29.0,2,2
serpentinabase,serpentina,base,33.0,3,2
serpentinatécnico,serpentina,técnico,35.0,2,2
serpentinamaneira,serpentina,maneira,38.0,2,2
serpentinaanimal,serpentina,animal,39.0,3,2
serpentinaalto,serpentina,alto,40.0,2,2
serpentinabaixo,serpentina,baixo,42.0,2,2
serpentinadescartar,serpentina,descartar,44.0,2,2
nucleotídeofrágil,nucleotídeo,frágil,1.0,3,2
nucleotídeohidrogênio,nucleotídeo,hidrogênio,2.0,3,2
nucleotídeotransmissãar,nucleotídeo,transmissãar,3.0,3,2
nucleotídeohereditário,nucleotídeo,hereditário,4.0,4,2
nucleotídeodescendente,nucleotídeo,descendente,5.0,3,2
nucleotídeocromossomo,nucleotídeo,cromossomo,6.0,6,2
nucleotídeoespécie,nucleotídeo,espécie,7.0,4,2
nucleotídeogene,nucleotídeo,gene,1.0,8,2
nucleotídeomãe,nucleotídeo,mãe,11.0,4,2
nucleotídeomitocondrial,nucleotídeo,mitocondrial,4.0,4,2
nucleotídeocelular,nucleotídeo,celular,14.0,3,2
nucleotídeoherdar,nucleotídeo,herdar,12.0,3,2
nucleotídeoherança,nucleotídeo,herança,10.0,3,2
nucleotídeogenoma,nucleotídeo,genoma,2.0,4,2
nucleotídeogenético,nucleotídeo,genético,3.0,6,2
nucleotídeomolecular,nucleotídeo,molecular,2.0,3,2
nucleotídeomeio,nucleotídeo,meio,1.0,3,2
nucleotídeobase,nucleotídeo,base,3.0,8,4
nucleotídeotécnico,nucleotídeo,técnico,5.0,5,4
nucleotídeomaneira,nucleotídeo,maneira,8.0,5,4
nucleotídeoanimal,nucleotídeo,animal,9.0,8,4
nucleotídeoalto,nucleotídeo,alto,10.0,5,4
nucleotídeobaixo,nucleotídeo,baixo,12.0,5,4
nucleotídeodescartar,nucleotídeo,descartar,14.0,5,4
frágilhidrogênio,frágil,hidrogênio,1.0,2,2
frágiltransmissãar,frágil,transmissãar,2.0,2,2
frágilhereditário,frágil,hereditário,3.0,3,2
frágildescendente,frágil,descendente,4.0,2,2
frágilcromossomo,frágil,cromossomo,6.0,5,2
frágilespécie,frágil,espécie,7.0,3,2
frágilgene,frágil,gene,9.0,7,2
frágilmãe,frágil,mãe,12.0,3,2
frágilmitocondrial,frágil,mitocondrial,13.0,3,2
frágilcelular,frágil,celular,14.0,2,2
frágilherdar,frágil,herdar,16.0,2,2
frágilherança,frágil,herança,18.0,2,2
frágilgenoma,frágil,genoma,19.0,3,2
frágilgenético,frágil,genético,25.0,5,2
frágilmolecular,frágil,molecular,26.0,2,2
frágilmeio,frágil,meio,27.0,2,2
frágilbase,frágil,base,31.0,3,2
frágiltécnico,frágil,técnico,33.0,2,2
frágilmaneira,frágil,maneira,36.0,2,2
frágilanimal,frágil,animal,37.0,3,2
frágilalto,frágil,alto,38.0,2,2
frágilbaixo,frágil,baixo,40.0,2,2
frágildescartar,frágil,descartar,42.0,2,2
hidrogêniotransmissãar,hidrogênio,transmissãar,1.0,2,2
hidrogêniohereditário,hidrogênio,hereditário,2.0,3,2
hidrogêniodescendente,hidrogênio,descendente,3.0,2,2
hidrogêniocromossomo,hidrogênio,cromossomo,5.0,5,2
hidrogênioespécie,hidrogênio,espécie,6.0,3,2
hidrogêniogene,hidrogênio,gene,8.0,7,2
hidrogêniomãe,hidrogênio,mãe,11.0,3,2
hidrogêniomitocondrial,hidrogênio,mitocondrial,12.0,3,2
hidrogêniocelular,hidrogênio,celular,13.0,2,2
hidrogênioherdar,hidrogênio,herdar,15.0,2,2
hidrogênioherança,hidrogênio,herança,17.0,2,2
hidrogêniogenoma,hidrogênio,genoma,18.0,3,2
hidrogêniogenético,hidrogênio,genético,24.0,5,2
hidrogêniomolecular,hidrogênio,molecular,25.0,2,2
hidrogêniomeio,hidrogênio,meio,26.0,2,2
hidrogêniobase,hidrogênio,base,30.0,3,2
hidrogêniotécnico,hidrogênio,técnico,32.0,2,2
hidrogêniomaneira,hidrogênio,maneira,35.0,2,2
hidrogênioanimal,hidrogênio,animal,36.0,3,2
hidrogênioalto,hidrogênio,alto,37.0,2,2
hidrogêniobaixo,hidrogênio,baixo,39.0,2,2
hidrogêniodescartar,hidrogênio,descartar,41.0,2,2
transmissãarhereditário,transmissãar,hereditário,1.0,3,2
transmissãardescendente,transmissãar,descendente,2.0,2,2
transmissãarcromossomo,transmissãar,cromossomo,4.0,5,2
transmissãarespécie,transmissãar,espécie,5.0,3,2
transmissãargene,transmissãar,gene,7.0,7,2
transmissãarmãe,transmissãar,mãe,10.0,3,2
transmissãarmitocondrial,transmissãar,mitocondrial,11.0,3,2
transmissãarcelular,transmissãar,celular,12.0,2,2
transmissãarherdar,transmissãar,herdar,14.0,2,2
transmissãarherança,transmissãar,herança,16.0,2,2
transmissãargenoma,transmissãar,genoma,17.0,3,2
transmissãargenético,transmissãar,genético,23.0,5,2
transmissãarmolecular,transmissãar,molecular,24.0,2,2
transmissãarmeio,transmissãar,meio,25.0,2,2
transmissãarbase,transmissãar,base,29.0,3,2
transmissãartécnico,transmissãar,técnico,31.0,2,2
transmissãarmaneira,transmissãar,maneira,34.0,2,2
transmissãaranimal,transmissãar,animal,35.0,3,2
transmissãaralto,transmissãar,alto,36.0,2,2
transmissãarbaixo,transmissãar,baixo,38.0,2,2
transmissãardescartar,transmissãar,descartar,40.0,2,2
hereditáriodescendente,hereditário,descendente,1.0,3,2
hereditáriocromossomo,hereditário,cromossomo,2.0,6,2
hereditárioespécie,hereditário,espécie,1.0,4,2
hereditáriogene,hereditário,gene,3.0,8,2
hereditáriomãe,hereditário,mãe,3.0,4,2
hereditáriomitocondrial,hereditário,mitocondrial,4.0,4,2
hereditáriocelular,hereditário,celular,6.0,3,2
hereditárioherdar,hereditário,herdar,4.0,3,2
hereditárioherança,hereditário,herança,2.0,3,2
hereditáriogenoma,hereditário,genoma,1.0,4,2
hereditáriogenético,hereditário,genético,5.0,14,4
hereditáriomolecular,hereditário,molecular,6.0,5,4
hereditáriomeio,hereditário,meio,7.0,5,4
hereditáriobase,hereditário,base,11.0,8,4
hereditáriomaneira,hereditário,maneira,16.0,5,4
hereditárioanimal,hereditário,animal,17.0,8,4
hereditárioalto,hereditário,alto,18.0,5,4
hereditáriobaixo,hereditário,baixo,20.0,5,4
hereditáriodescartar,hereditário,descartar,22.0,5,4
descendentecromossomo,descendente,cromossomo,2.0,5,2
descendenteespécie,descendente,espécie,3.0,3,2
descendentegene,descendente,gene,5.0,7,2
descendentemitocondrial,descendente,mitocondrial,9.0,3,2
descendentecelular,descendente,celular,10.0,2,2
descendenteherdar,descendente,herdar,12.0,2,2
descendenteherança,descendente,herança,14.0,2,2
descendentegenoma,descendente,genoma,15.0,3,2
descendentemolecular,descendente,molecular,22.0,2,2
descendentemeio,descendente,meio,23.0,2,2
descendentetécnico,descendente,técnico,29.0,2,2
descendentemaneira,descendente,maneira,32.0,2,2
descendentealto,descendente,alto,34.0,2,2
descendentebaixo,descendente,baixo,36.0,2,2
descendentedescartar,descendente,descartar,38.0,2,2
cromossomoespécie,cromossomo,espécie,1.0,6,2
cromossomogene,cromossomo,gene,1.0,22,4
cromossomomãe,cromossomo,mãe,2.0,14,6
cromossomomitocondrial,cromossomo,mitocondrial,2.0,14,6
cromossomocelular,cromossomo,celular,4.0,9,6
cromossomoherdar,cromossomo,herdar,6.0,9,6
cromossomoherança,cromossomo,herança,4.0,9,6
cromossomogenoma,cromossomo,genoma,3.0,14,6
cromossomogenético,cromossomo,genético,3.0,32,8
cromossomomolecular,cromossomo,molecular,4.0,11,8
cromossomomeio,cromossomo,meio,5.0,11,8
cromossomobase,cromossomo,base,9.0,18,8
cromossomotécnico,cromossomo,técnico,11.0,11,8
cromossomomaneira,cromossomo,maneira,14.0,11,8
cromossomoanimal,cromossomo,animal,15.0,18,8
cromossomobaixo,cromossomo,baixo,18.0,11,8
cromossomodescartar,cromossomo,descartar,20.0,11,8
espéciegene,espécie,gene,2.0,10,4
espéciemãe,espécie,mãe,4.0,4,2
espéciemitocondrial,espécie,mitocondrial,3.0,4,2
espéciecelular,espécie,celular,7.0,3,2
espécieherdar,espécie,herdar,5.0,3,2
espécieherança,espécie,herança,3.0,3,2
espéciegenoma,espécie,genoma,8.0,6,4
espéciemolecular,espécie,molecular,5.75,7,6
espéciedescartar,espécie,descartar,21.0,5,4
genemãe,gene,mãe,1.0,12,4
genemitocondrial,gene,mitocondrial,1.0,12,4
genecelular,gene,celular,1.0,9,4
geneherdar,gene,herdar,1.0,11,6
geneherança,gene,herança,3.0,11,6
genegenoma,gene,genoma,19.5625,26,10
genegenético,gene,genético,2.0,54,16
genemolecular,gene,molecular,15.9375,23,12
genemeio,gene,meio,2.0,13,8
genebase,gene,base,14.78125,42,16
genetécnico,gene,técnico,5.75,19,12
geneanimal,gene,animal,2.99609375,36,20
genealto,gene,alto,3.0,17,12
genebaixo,gene,baixo,5.0,17,12
genedescartar,gene,descartar,7.0,17,12
mãemitocondrial,mãe,mitocondrial,1.0,4,2
mãecelular,mãe,celular,2.0,3,2
mãeherdar,mãe,herdar,1.0,3,2
mãeherança,mãe,herança,1.0,5,4
mãegenoma,mãe,genoma,2.0,8,4
mãemolecular,mãe,molecular,9.0,5,4
mãemeio,mãe,meio,10.0,5,4
mãealto,mãe,alto,21.0,5,4
mãedescartar,mãe,descartar,25.0,5,4
mitocondrialcelular,mitocondrial,celular,1.0,3,2
mitocondrialherança,mitocondrial,herança,5.0,3,2
mitocondrialmolecular,mitocondrial,molecular,2.0,5,4
mitocondrialmeio,mitocondrial,meio,3.0,5,4
mitocondrialbase,mitocondrial,base,7.0,8,4
mitocondrialtécnico,mitocondrial,técnico,9.0,5,4
mitocondrialmaneira,mitocondrial,maneira,12.0,5,4
mitocondrialbaixo,mitocondrial,baixo,16.0,5,4
mitocondrialdescartar,mitocondrial,descartar,18.0,5,4
celularherdar,celular,herdar,2.0,2,2
celularherança,celular,herança,4.0,2,2
celulargenoma,celular,genoma,5.0,3,2
celulargenético,celular,genético,11.0,5,2
celularmolecular,celular,molecular,12.0,2,2
celularmeio,celular,meio,13.0,2,2
celularbase,celular,base,17.0,3,2
celulartécnico,celular,técnico,19.0,2,2
celularmaneira,celular,maneira,22.0,2,2
celularanimal,celular,animal,23.0,3,2
celularalto,celular,alto,24.0,2,2
celularbaixo,celular,baixo,26.0,2,2
celulardescartar,celular,descartar,28.0,2,2
herdarherança,herdar,herança,2.0,2,2
herdarmolecular,herdar,molecular,10.0,2,2
herdarmeio,herdar,meio,11.0,2,2
herdarbase,herdar,base,15.0,3,2
herdartécnico,herdar,técnico,17.0,2,2
herdarmaneira,herdar,maneira,20.0,2,2
herdardescartar,herdar,descartar,26.0,2,2
herançagenoma,herança,genoma,1.0,3,2
